IMDB ID,Budget,Gross,,,,,,,,,,,,,,
tt1958043,,,,,,,,,,,,,,,,
tt1959490,"$125,000,000 ","$101,200,044 ",,,,,,,,,,,,,,
tt1959550,"$5,571 ",,,,,,,,,,,,,,,
tt1959563,"$30,000,000 ","$21,384,504 ",,,,,,,,,,,,,,
tt1961175,"$33,000,000 ",,,,,,,,,,,,,,,
tt1961447,"$335,000 ","$10,895 ",,,,,,,,,,,,,,
tt1961604,"$1,000,000 ",,,,,,,,,,,,,,,
tt1964418,"$190,000,000 ","$93,436,322 ",,,,,,,,,,,,,,
tt1964773,,,,,,,,,,,,,,,,
tt1965065,"$3,755 ",,,,,,,,,,,,,,,
tt1965162,,,,,,,,,,,,,,,,
tt1965264,"$10,524 ",,,,,,,,,,,,,,,
tt1966359,,,,,,,,,,,,,,,,
tt1966566,"$30,000,000 ","$1,013,945 ",,,,,,,,,,,,,,
tt1966604,"$892,409 ",,,,,,,,,,,,,,,
tt1967545,"$18,000,000 ","$13,362,308 ",,,,,,,,,,,,,,
tt1967614,"$15,000,000 ","$1,658,706 ",,,,,,,,,,,,,,
tt1967669,"$2,500,000 ",,,,,,,,,,,,,,,
tt1967697,,,,,,,,,,,,,,,,
tt1969062,"$6,700,000 ","$1,428,647 ",,,,,,,,,,,,,,
tt1971352,"$270,000 ","$318,622 ",,,,,,,,,,,,,,
tt1971365,,,,,,,,,,,,,,,,
tt1971403,"$8,601 ",,,,,,,,,,,,,,,
tt1971514,,,,,,,,,,,,,,,,
tt1972571,"$15,000,000 ","$17,237,244 ",,,,,,,,,,,,,,
tt1972663,"$216,262 ",,,,,,,,,,,,,,,
tt1972779,"$26,000,000 ","$26,761,283 ",,,,,,,,,,,,,,
tt1972819,,,,,,,,,,,,,,,,
tt1974254,"$33,428 ",,,,,,,,,,,,,,,
tt1974382,"$19,003 ",,,,,,,,,,,,,,,
tt1974419,"$7,000,000 ","$1,333,124 ",,,,,,,,,,,,,,
tt1974420,"$25,000,000 ","$3,647,836 ",,,,,,,,,,,,,,
tt1975158,,,,,,,,,,,,,,,,
tt1975159,,,,,,,,,,,,,,,,
tt1976000,"$506,067 ",,,,,,,,,,,,,,,
tt1976003,,,,,,,,,,,,,,,,
tt1976009,"$40,000,000 ","$5,775,076 ",,,,,,,,,,,,,,
tt1976608,"$500,000 ","$906,666 ",,,,,,,,,,,,,,
tt1976989,,,,,,,,,,,,,,,,
tt1977892,,,,,,,,,,,,,,,,
tt1978447,"$7,379 ",,,,,,,,,,,,,,,
tt1978532,,,,,,,,,,,,,,,,
tt1979376,,,,,,,,,,,,,,,,
tt1979388,"$200,000,000 ","$123,087,120 ",,,,,,,,,,,,,,
tt1980209,"$26,000,000 ","$49,875,291 ",,,,,,,,,,,,,,
tt1980929,"$8,000,000 ","$16,170,632 ",,,,,,,,,,,,,,
tt1980986,"$450,000,000 ","$1,503,059 ",,,,,,,,,,,,,,
tt1981080,"$212,094 ",,,,,,,,,,,,,,,
tt1981107,"$33,000,000 ","$99,462 ",,,,,,,,,,,,,,
tt1981115,"$170,000,000 ","$206,362,140 ",,,,,,,,,,,,,,
tt1981128,,,,,,,,,,,,,,,,
tt1981140,,,,,,,,,,,,,,,,
tt1981677,"$17,000,000 ","$65,001,093 ",,,,,,,,,,,,,,
tt1981690,,,,,,,,,,,,,,,,
tt1981703,"$560,000 ","$2,245 ",,,,,,,,,,,,,,
tt1982113,"$237,491 ",,,,,,,,,,,,,,,
tt1985017,"$10,000,000 ","$3,333,823 ",,,,,,,,,,,,,,
tt1985019,,"GBP4,900,000",,,,,,,,,,,,,,
tt1985196,,,,,,,,,,,,,,,,
tt1985949,"$73,000,000 ","$107,509,366 ",,,,,,,,,,,,,,
tt1985966,"$78,000,000 ","$119,793,567 ",,,,,,,,,,,,,,
tt1986040,,,,,,,,,,,,,,,,
tt1986769,"$11,000,000 ","$668,172 ",,,,,,,,,,,,,,
tt1986953,,,,,,,,,,,,,,,,
tt1986998,,,,,,,,,,,,,,,,
tt1989593,"$338,803 ",,,,,,,,,,,,,,,
tt1989712,"$22,139 ",,,,,,,,,,,,,,,
tt1990217,"$107,300 ",,,,,,,,,,,,,,,
tt1990314,"$2,500,000 ","$3,325,638 ",,,,,,,,,,,,,,
tt1990352,"$75,233 ",,,,,,,,,,,,,,,
tt1991031,,,,,,,,,,,,,,,,
tt1992138,"$120,000,000 ",,,,,,,,,,,,,,,
tt1992147,,,,,,,,,,,,,,,,
tt1992156,"$13,983 ",,,,,,,,,,,,,,,
tt1992230,,,,,,,,,,,,,,,,
tt1995260,"$15,000,000 ",,,,,,,,,,,,,,,
tt1995341,"$3,000,000 ","$38,100 ",,,,,,,,,,,,,,
tt1995477,"$2,400,000 ",,,,,,,,,,,,,,,
tt1996264,"$850,000 ","$1,243,961 ",,,,,,,,,,,,,,
tt1996310,,"EU4,300,000",,,,,,,,,,,,,,
tt1996346,"$1,082,299 ",,,,,,,,,,,,,,,
tt1998204,,"EU8,000,000",,,,,,,,,,,,,,
tt1999125,,,,,,,,,,,,,,,,
tt1999192,"$7,706,436 ",,,,,,,,,,,,,,,
tt1999987,"$15,324 ",,,,,,,,,,,,,,,
tt2002868,,,,,,,,,,,,,,,,
tt2004271,"$90,106 ",,,,,,,,,,,,,,,
tt2004420,"$18,000,000 ","$150,157,400 ",,,,,,,,,,,,,,
tt2004432,"$7,200,000 ",,,,,,,,,,,,,,,
tt2005151,"$40,000,000 ","$43,017,433 ",,,,,,,,,,,,,,
tt2005153,"$61,465 ",,,,,,,,,,,,,,,
tt2005374,"$27,220,000 ",,,,,,,,,,,,,,,
tt2006040,,,,,,,,,,,,,,,,
tt2006141,,,,,,,,,,,,,,,,
tt2006295,"$26,000,000 ","$12,188,642 ",,,,,,,,,,,,,,
tt2006721,"$4,500,000 ",,,,,,,,,,,,,,,
tt2007360,"$101,218 ",,,,,,,,,,,,,,,
tt2007387,"$11,018 ",,,,,,,,,,,,,,,
tt2008006,"$30,000,000 ","$191,456 ",,,,,,,,,,,,,,
tt2008513,"$1,100,000 ",,,,,,,,,,,,,,,
tt2009592,"$12,500,000 ",,,,,,,,,,,,,,,
tt2010939,"$90,179 ",,,,,,,,,,,,,,,
tt2011159,"$13,200,000 ","$52,543,632 ",,,,,,,,,,,,,,
tt2011265,"$10,431 ",,,,,,,,,,,,,,,
tt2011271,,,,,,,,,,,,,,,,
tt2011300,,,,,,,,,,,,,,,,
tt2011953,"$245,138 ",,,,,,,,,,,,,,,
tt2012011,,,,,,,,,,,,,,,,
tt2012665,"$5,000,000 ","$1,179,327 ",,,,,,,,,,,,,,
tt2013293,"$30,000,000 ","$5,209,580 ",,,,,,,,,,,,,,
tt2014168,"$500,000 ",,,,,,,,,,,,,,,
tt2014260,"$30,000,000 ",,,,,,,,,,,,,,,
tt2014263,,,,,,,,,,,,,,,,
tt2014271,,,,,,,,,,,,,,,,
tt2014338,"$28,592 ",,,,,,,,,,,,,,,
tt2014346,"$83,796 ",,,,,,,,,,,,,,,
tt2014351,"$109,757 ",,,,,,,,,,,,,,,
tt2015370,"$55,518 ",,,,,,,,,,,,,,,
tt2015381,"$170,000,000 ","$333,176,600 ",,,,,,,,,,,,,,
tt2016335,"$700,000 ",,,,,,,,,,,,,,,
tt2016894,"$2,347,774 ",,,,,,,,,,,,,,,
tt2016940,"$25,000,000 ","$100,144 ",,,,,,,,,,,,,,
tt2017020,"$105,000,000 ","$71,017,784 ",,,,,,,,,,,,,,
tt2017038,"$9,000,000 ","$6,263,670 ",,,,,,,,,,,,,,
tt2017486,"$5,000,000 ",,,,,,,,,,,,,,,
tt2017561,"$18,058 ",,,,,,,,,,,,,,,
tt2018083,,,,,,,,,,,,,,,,
tt2018086,,"EU3,200,000",,,,,,,,,,,,,,
tt2022441,"$35,225 ",,,,,,,,,,,,,,,
tt2022594,,,,,,,,,,,,,,,,
tt2023453,"$22,000,000 ","$49,008,662 ",,,,,,,,,,,,,,
tt2023690,"$35,722 ",,,,,,,,,,,,,,,
tt2023714,,,,,,,,,,,,,,,,
tt2024432,"$35,000,000 ","$134,506,920 ",,,,,,,,,,,,,,
tt2024469,"$50,000,000 ","$92,168,600 ",,,,,,,,,,,,,,
tt2024519,"$175,058 ",,,,,,,,,,,,,,,
tt2024544,"$20,000,000 ","$56,671,993 ",,,,,,,,,,,,,,
tt2025667,,,,,,,,,,,,,,,,
tt2025690,"$80,000,000 ","$27,550,735 ",,,,,,,,,,,,,,
tt2027138,,,,,,,,,,,,,,,,
tt2027140,,"EU19,000,000",,,,,,,,,,,,,,
tt2027231,,,,,,,,,,,,,,,,
tt2032452,,,,,,,,,,,,,,,,
tt2032557,"$519,535 ",,,,,,,,,,,,,,,
tt2032572,"$40,000,000 ",,,,,,,,,,,,,,,
tt2033947,,,,,,,,,,,,,,,,
tt2033981,"$8,278 ",,,,,,,,,,,,,,,
tt2034031,"$5,000,000 ","$440,338 ",,,,,,,,,,,,,,
tt2034098,"$700,000 ",,,,,,,,,,,,,,,
tt2034139,"$5,000,000 ","$15,179,302 ",,,,,,,,,,,,,,
tt2034800,"$150,000,000 ","$45,157,105 ",,,,,,,,,,,,,,
tt2035630,"$87,910 ",,,,,,,,,,,,,,,
tt2035670,,,,,,,,,,,,,,,,
tt2036376,"$6,111 ",,,,,,,,,,,,,,,
tt2039338,"$20,000,000 ",,,,,,,,,,,,,,,
tt2039393,"$25,000,000 ","$33,631,221 ",,,,,,,,,,,,,,
tt2039412,,,,,,,,,,,,,,,,
tt2040281,,,,,,,,,,,,,,,,
tt2040398,,,,,,,,,,,,,,,,
tt2040504,,,,,,,,,,,,,,,,
tt2041424,,,,,,,,,,,,,,,,
tt2041488,,,,,,,,,,,,,,,,
tt2042432,,,,,,,,,,,,,,,,
tt2042568,"$11,000,000 ","$13,235,319 ",,,,,,,,,,,,,,
tt2042712,,,,,,,,,,,,,,,,
tt2043900,"$40,846 ",,,,,,,,,,,,,,,
tt2043931,"$214,588 ",,,,,,,,,,,,,,,
tt2043933,"$252,903 ",,,,,,,,,,,,,,,
tt2044040,,,,,,,,,,,,,,,,
tt2044729,,,,,,,,,,,,,,,,
tt2044801,,,,,,,,,,,,,,,,
tt2044821,,,,,,,,,,,,,,,,
tt2048708,,,,,,,,,,,,,,,,
tt2048770,,,,,,,,,,,,,,,,
tt2048824,"$1,914,090 ",,,,,,,,,,,,,,,
tt2048910,,,,,,,,,,,,,,,,
tt2049543,"$4,267 ",,,,,,,,,,,,,,,
tt2049559,,,,,,,,,,,,,,,,
tt2049586,"$365,522 ",,,,,,,,,,,,,,,
tt2049630,"$1,500,000 ",,,,,,,,,,,,,,,
tt2051894,"$1,200,000 ","$2,859,955 ",,,,,,,,,,,,,,
tt2053397,,,,,,,,,,,,,,,,
tt2053463,"$30,000,000 ","$32,172,757 ",,,,,,,,,,,,,,
tt2053483,"$20,000,000 ",,,,,,,,,,,,,,,
tt2055653,,,,,,,,,,,,,,,,
tt2055765,,,,,,,,,,,,,,,,
tt2056757,"$5,000,000 ",,,,,,,,,,,,,,,
tt2056771,"$1,982,505 ",,,,,,,,,,,,,,,
tt2057392,"$13,000,000 ","$18,700,837 ",,,,,,,,,,,,,,
tt2057445,,,,,,,,,,,,,,,,
tt2057455,"$2,647 ",,,,,,,,,,,,,,,
tt2059171,"$4,000,000 ","$9,134 ",,,,,,,,,,,,,,
tt2062622,,,,,,,,,,,,,,,,
tt2062700,"$443,684 ",,,,,,,,,,,,,,,
tt2062961,"$109,762 ",,,,,,,,,,,,,,,
tt2062966,,,,,,,,,,,,,,,,
tt2062996,"$288,312 ",,,,,,,,,,,,,,,
tt2063011,,,,,,,,,,,,,,,,
tt2063781,"$500,000 ","$375,981 ",,,,,,,,,,,,,,
tt2064713,"$125,856 ",,,,,,,,,,,,,,,
tt2064816,,,,,,,,,,,,,,,,
tt2064849,,,,,,,,,,,,,,,,
tt2064960,"$11,192 ",,,,,,,,,,,,,,,
tt2064968,,,,,,,,,,,,,,,,
tt2066055,,,,,,,,,,,,,,,,
tt2066062,,,,,,,,,,,,,,,,
tt2066176,"$200,002 ",,,,,,,,,,,,,,,
tt2067003,"$13,433 ",,,,,,,,,,,,,,,
tt2069784,"$1,500,000 ","$93,511 ",,,,,,,,,,,,,,
tt2069916,,,,,,,,,,,,,,,,
tt2070862,"$51,975,354 ",,,,,,,,,,,,,,,
tt2071418,"$150,000,000 ",,,,,,,,,,,,,,,
tt2071441,"$31,000,000 ","$54,000 ",,,,,,,,,,,,,,
tt2071620,"$467,022 ",,,,,,,,,,,,,,,
tt2072078,,,,,,,,,,,,,,,,
tt2072164,"$8,000,000 ",,,,,,,,,,,,,,,
tt2072227,"$100,000,000 ",,,,,,,,,,,,,,,
tt2072233,"$30,000,000 ","$20,757,977 ",,,,,,,,,,,,,,
tt2072987,"$57,566 ",,,,,,,,,,,,,,,
tt2073029,"$86,217 ",,,,,,,,,,,,,,,
tt2073070,,,,,,,,,,,,,,,,
tt2073128,"$14,515,040 ",,,,,,,,,,,,,,,
tt2073661,"$3,500,000 ",,,,,,,,,,,,,,,
tt2073679,,,,,,,,,,,,,,,,
tt2073681,,,,,,,,,,,,,,,,
tt2075318,,,,,,,,,,,,,,,,
tt2076205,,,,,,,,,,,,,,,,
tt2076216,,,,,,,,,,,,,,,,
tt2076220,,,,,,,,,,,,,,,,
tt2076346,,,,,,,,,,,,,,,,
tt2076822,,,,,,,,,,,,,,,,
tt2076897,"$10,305 ",,,,,,,,,,,,,,,
tt2077747,,,,,,,,,,,,,,,,
tt2077833,"$450,000,000 ","$775,981 ",,,,,,,,,,,,,,
tt2077851,"$1,000,000 ","$2,263,436 ",,,,,,,,,,,,,,
tt2078552,,,,,,,,,,,,,,,,
tt2079512,"$4,669 ",,,,,,,,,,,,,,,
tt2080374,"$30,000,000 ","$17,750,583 ",,,,,,,,,,,,,,
tt2081261,"$475,000 ",,,,,,,,,,,,,,,
tt2081374,,,,,,,,,,,,,,,,
tt2082156,,,,,,,,,,,,,,,,
tt2082197,"$300,000,000 ","$2,804,874 ",,,,,,,,,,,,,,
tt2082232,"$10,481 ",,,,,,,,,,,,,,,
tt2082415,,,,,,,,,,,,,,,,
tt2082496,,"EU2,000,000",,,,,,,,,,,,,,
tt2083231,"$15,000,000 ",,,,,,,,,,,,,,,
tt2083355,"$17,000,000 ","$70,525,195 ",,,,,,,,,,,,,,
tt2083374,,,,,,,,,,,,,,,,
tt2083383,"$60,000,000 ","$35,763,137 ",,,,,,,,,,,,,,
tt2084098,,,,,,,,,,,,,,,,
tt2084773,"$11,926 ",,,,,,,,,,,,,,,
tt2084953,"$55,594 ",,,,,,,,,,,,,,,
tt2084970,"$14,000,000 ","$91,125,683 ",,,,,,,,,,,,,,
tt2084989,"$50,000 ","$444,098 ",,,,,,,,,,,,,,
tt2085759,"$4,809 ",,,,,,,,,,,,,,,
tt2085888,"$7,138 ",,,,,,,,,,,,,,,
tt2085910,"$259,765 ",,,,,,,,,,,,,,,
tt2088003,,"EU8,500,000",,,,,,,,,,,,,,
tt2088012,,,,,,,,,,,,,,,,
tt2088714,"$8,941 ",,,,,,,,,,,,,,,
tt2088847,,,,,,,,,,,,,,,,
tt2088865,,,,,,,,,,,,,,,,
tt2088883,"$37,673 ",,,,,,,,,,,,,,,
tt2088903,,,,,,,,,,,,,,,,
tt2088950,,,,,,,,,,,,,,,,
tt2089721,,,,,,,,,,,,,,,,
tt2089863,"$22,000 ",,,,,,,,,,,,,,,
tt2090465,,,,,,,,,,,,,,,,
tt2091256,"$38,000,000 ","$71,163,113 ",,,,,,,,,,,,,,
tt2091325,,,,,,,,,,,,,,,,
tt2091343,,,,,,,,,,,,,,,,
tt2091384,,,,,,,,,,,,,,,,
tt2091473,"$15,000,000 ","$7,597,898 ",,,,,,,,,,,,,,
tt2091476,,,,,,,,,,,,,,,,
tt2091478,,,,,,,,,,,,,,,,
tt2091935,"$8,000,000 ","$25,369 ",,,,,,,,,,,,,,
tt2092011,,,,,,,,,,,,,,,,
tt2093067,"$6,088 ",,,,,,,,,,,,,,,
tt2093109,"$97,316 ",,,,,,,,,,,,,,,
tt2093185,,,,,,,,,,,,,,,,
tt2093270,"$5,000,000 ",,,,,,,,,,,,,,,
tt2093944,,,,,,,,,,,,,,,,
tt2093991,"$1,031,598 ",,,,,,,,,,,,,,,
tt2093995,"$5,000,000 ",,,,,,,,,,,,,,,
tt2094018,"$4,000,000 ",,,,,,,,,,,,,,,
tt2094034,"$29,227 ",,,,,,,,,,,,,,,
tt2094064,"$4,327,763 ",,,,,,,,,,,,,,,
tt2094155,,,,,,,,,,,,,,,,
tt2094762,,,,,,,,,,,,,,,,
tt2094766,"$125,000,000 ","$54,645,723 ",,,,,,,,,,,,,,
tt2094856,,,,,,,,,,,,,,,,
tt2094920,"$5,139 ",,,,,,,,,,,,,,,
tt2095713,"$2,120 ",,,,,,,,,,,,,,,
tt2096672,"$35,000,000 ","$86,208,010 ",,,,,,,,,,,,,,
tt2096673,"$175,000,000 ","$356,461,711 ",,,,,,,,,,,,,,
tt2097298,"$17,000,000 ","$44,469,602 ",,,,,,,,,,,,,,
tt2097307,"$2,000,000 ","$13,746,550 ",,,,,,,,,,,,,,
tt2097331,"$240,067 ",,,,,,,,,,,,,,,
tt2097333,,,,,,,,,,,,,,,,
tt2098628,"$107,114 ",,,,,,,,,,,,,,,
tt2098703,"$90,000,000 ",,,,,,,,,,,,,,,
tt2099556,"$3,200,000 ",,,,,,,,,,,,,,,
tt2099700,,,,,,,,,,,,,,,,
tt2099788,"$3,629 ",,,,,,,,,,,,,,,
tt2101341,"$30,000,000 ","$10,880,926 ",,,,,,,,,,,,,,
tt2101347,,,,,,,,,,,,,,,,
tt2101383,"$558,402 ",,,,,,,,,,,,,,,
tt2101441,"$5,000,000 ","$14,123,773 ",,,,,,,,,,,,,,
tt2101569,"$1,000,000 ",,,,,,,,,,,,,,,
tt2101570,"$10,000,000 ",,,,,,,,,,,,,,,
tt2102496,,,,,,,,,,,,,,,,
tt2102499,,,,,,,,,,,,,,,,
tt2102502,"$50,000 ",,,,,,,,,,,,,,,
tt2102508,,,,,,,,,,,,,,,,
tt2103171,,,,,,,,,,,,,,,,
tt2103217,"$6,000,000 ","$20,551 ",,,,,,,,,,,,,,
tt2103227,"$1,000,000 ","$23,656 ",,,,,,,,,,,,,,
tt2103254,"$20,000,000 ","$84,525,432 ",,,,,,,,,,,,,,
tt2103267,"$16,000,000 ","$317,125 ",,,,,,,,,,,,,,
tt2103281,"$170,000,000 ","$208,545,589 ",,,,,,,,,,,,,,
tt2104994,"$104,286 ",,,,,,,,,,,,,,,
tt2105044,"$99,770 ",,,,,,,,,,,,,,,
tt2106361,"$50,000,000 ","$47,602,194 ",,,,,,,,,,,,,,
tt2106537,,,,,,,,,,,,,,,,
tt2106651,,,,,,,,,,,,,,,,
tt2106739,,,,,,,,,,,,,,,,
tt2106741,"$12,000,000 ",,,,,,,,,,,,,,,
tt2107850,,,,,,,,,,,,,,,,
tt2109184,"$5,000,000 ","$53,921,300 ",,,,,,,,,,,,,,
tt2109248,"$210,000,000 ","$245,439,076 ",,,,,,,,,,,,,,
tt2111478,"$1,000,000 ",,,,,,,,,,,,,,,
tt2112096,"$4,750,497 ",,,,,,,,,,,,,,,
tt2112124,"$5,306,729 ",,,,,,,,,,,,,,,
tt2112131,"$450,000,000 ","$2,519,190 ",,,,,,,,,,,,,,
tt2112152,"$67,105 ",,,,,,,,,,,,,,,
tt2113075,"$487,348 ",,,,,,,,,,,,,,,
tt2113113,,,,,,,,,,,,,,,,
tt2113659,,,,,,,,,,,,,,,,
tt2113754,"$200,000 ",,,,,,,,,,,,,,,
tt2113822,"$33,000,000 ","$308,871 ",,,,,,,,,,,,,,
tt2114461,,,,,,,,,,,,,,,,
tt2114504,,,,,,,,,,,,,,,,
tt2115295,"$1,005,700 ",,,,,,,,,,,,,,,
tt2116930,,,,,,,,,,,,,,,,
tt2118624,"$4,500,000 ",,,,,,,,,,,,,,,
tt2118702,,"GBP102,000",,,,,,,,,,,,,,
tt2118726,,,,,,,,,,,,,,,,
tt2119463,"$59,033 ",,,,,,,,,,,,,,,
tt2119532,"$40,000,000 ","$67,115,062 ",,,,,,,,,,,,,,
tt2120120,"$88,000,000 ","$78,747,585 ",,,,,,,,,,,,,,
tt2120152,"$71,968 ",,,,,,,,,,,,,,,
tt2120779,,,,,,,,,,,,,,,,
tt2120857,,,,,,,,,,,,,,,,
tt2122340,"$420,046 ",,,,,,,,,,,,,,,
tt2122355,,,,,,,,,,,,,,,,
tt2123342,"$2,500,000 ","$34,810 ",,,,,,,,,,,,,,
tt2124074,"$16,017 ",,,,,,,,,,,,,,,
tt2124787,"$8,000,000 ",,,,,,,,,,,,,,,
tt2124803,"$132,055 ",,,,,,,,,,,,,,,
tt2124908,"$505,154 ",,,,,,,,,,,,,,,
tt2124959,"$1,000,000 ",,,,,,,,,,,,,,,
tt2125423,"$109,983 ",,,,,,,,,,,,,,,
tt2125430,"$125,000 ",,,,,,,,,,,,,,,
tt2125490,"$356,172 ",,,,,,,,,,,,,,,
tt2125608,"$3,965,090 ",,,,,,,,,,,,,,,
tt2125653,"$210,752 ",,,,,,,,,,,,,,,
tt2125666,"$1,000,000 ","$2,401,652 ",,,,,,,,,,,,,,
tt2125685,,,,,,,,,,,,,,,,
tt2126235,"$21,500,000 ","$2,280,004 ",,,,,,,,,,,,,,
tt2126282,,,,,,,,,,,,,,,,
tt2126311,,,,,,,,,,,,,,,,
tt2126355,"$110,000,000 ","$155,190,832 ",,,,,,,,,,,,,,
tt2129930,"$5,000 ",,,,,,,,,,,,,,,
tt2130242,"$177,472 ",,,,,,,,,,,,,,,
tt2130282,"$10,800 ",,,,,,,,,,,,,,,
tt2130321,"$309,864 ",,,,,,,,,,,,,,,
tt2131523,"$20,791 ",,,,,,,,,,,,,,,
tt2131698,"$8,000,000 ","$42,286 ",,,,,,,,,,,,,,
tt2132285,"$8,000,000 ","$5,841,046 ",,,,,,,,,,,,,,
tt2132374,"$4,000,000 ","$3,450 ",,,,,,,,,,,,,,
tt2133196,"$667,476 ",,,,,,,,,,,,,,,
tt2133239,"$14,928 ",,,,,,,,,,,,,,,
tt2133243,,,,,,,,,,,,,,,,
tt2133300,"$240,000,000 ",,,,,,,,,,,,,,,
tt2134092,"$43,748 ",,,,,,,,,,,,,,,
tt2134170,"$3,500,000 ",,,,,,,,,,,,,,,
tt2137241,,,,,,,,,,,,,,,,
tt2137818,,,,,,,,,,,,,,,,
tt2139555,,,,,,,,,,,,,,,,
tt2139843,,,,,,,,,,,,,,,,
tt2139919,"$97,768 ",,,,,,,,,,,,,,,
tt2140037,"$25,000,000 ","$1,512,815 ",,,,,,,,,,,,,,
tt2140373,"$35,000,000 ","$83,301,580 ",,,,,,,,,,,,,,
tt2140379,"$26,000,000 ","$12,276,810 ",,,,,,,,,,,,,,
tt2140465,,,,,,,,,,,,,,,,
tt2140479,"$44,000,000 ","$86,198,014 ",,,,,,,,,,,,,,
tt2140507,,,,,,,,,,,,,,,,
tt2140619,"$15,600 ",,,,,,,,,,,,,,,
tt2141739,"$913,000 ",,,,,,,,,,,,,,,
tt2141751,"$1,850,000 ","$101,542 ",,,,,,,,,,,,,,
tt2141773,"$156,166 ",,,,,,,,,,,,,,,
tt2141935,"$11,022 ",,,,,,,,,,,,,,,
tt2144820,"$1,100,000 ",,,,,,,,,,,,,,,
tt2145829,"$21,000,000 ",,,,,,,,,,,,,,,
tt2147225,"$7,500,000 ",,,,,,,,,,,,,,,
tt2147275,"$150,000 ",,,,,,,,,,,,,,,
tt2147728,,"$21,964 ",,,,,,,,,,,,,,
tt2149360,"$8,000 ",,,,,,,,,,,,,,,
tt2151739,"$8,612 ",,,,,,,,,,,,,,,
tt2151988,"$3,032 ",,,,,,,,,,,,,,,
tt2152198,"$66,236 ",,,,,,,,,,,,,,,
tt2158531,"$1,000,000 ","$41,537 ",,,,,,,,,,,,,,
tt2159988,"$500,000 ",,,,,,,,,,,,,,,
tt2165735,"$100,000,000 ","$127,877 ",,,,,,,,,,,,,,
tt2165859,,,,,,,,,,,,,,,,
tt2166214,"$352,684 ",,,,,,,,,,,,,,,
tt2166850,,,,,,,,,,,,,,,,
tt2166934,,,,,,,,,,,,,,,,
tt2167202,"$18,000,000 ","$10,494,494 ",,,,,,,,,,,,,,
tt2167266,"$508,806 ",,,,,,,,,,,,,,,
tt2168854,"$2,000,000 ",,,,,,,,,,,,,,,
tt2168910,"$7,980,000 ","$1,027,121 ",,,,,,,,,,,,,,
tt2169322,"$6,945 ",,,,,,,,,,,,,,,
tt2170242,"$173,819 ",,,,,,,,,,,,,,,
tt2170299,"$10,000,000 ","$7,764,027 ",,,,,,,,,,,,,,
tt2170427,,,,,,,,,,,,,,,,
tt2170439,"$42,000,000 ","$54,445,357 ",,,,,,,,,,,,,,
tt2170593,"$13,000,000 ","$44,134,898 ",,,,,,,,,,,,,,
tt2171454,,,,,,,,,,,,,,,,
tt2171867,"$11,000,000 ",,,,,,,,,,,,,,,
tt2171875,,,,,,,,,,,,,,,,
tt2171902,"$22,710 ",,,,,,,,,,,,,,,
tt2172071,"$326,508 ",,,,,,,,,,,,,,,
tt2172402,,,,,,,,,,,,,,,,
tt2172584,"$15,000,000 ","$347,648 ",,,,,,,,,,,,,,
tt2172934,"$28,000,000 ","$30,697,999 ",,,,,,,,,,,,,,
tt2172985,"$61,446 ",,,,,,,,,,,,,,,
tt2173024,,,,,,,,,,,,,,,,
tt2173248,,,,,,,,,,,,,,,,
tt2174896,"$51,481 ",,,,,,,,,,,,,,,
tt2175470,"$1,500,000 ",,,,,,,,,,,,,,,
tt2175823,,,,,,,,,,,,,,,,
tt2176013,"$7,217,600 ","$3,047,539 ",,,,,,,,,,,,,,
tt2176228,"$16,000 ","$11,092 ",,,,,,,,,,,,,,
tt2176722,,,,,,,,,,,,,,,,
tt2177511,,,,,,,,,,,,,,,,
tt2177771,"$70,000,000 ","$78,031,620 ",,,,,,,,,,,,,,
tt2178470,"$3,827,466 ",,,,,,,,,,,,,,,
tt2178508,"$300,000,000 ","$713,754 ",,,,,,,,,,,,,,
tt2178941,,,,,,,,,,,,,,,,
tt2179087,"$5,000,000 ",,,,,,,,,,,,,,,
tt2179116,"$1,290,312 ",,,,,,,,,,,,,,,
tt2179136,"$58,800,000 ","$350,126,372 ",,,,,,,,,,,,,,
tt2179936,,,,,,,,,,,,,,,,
tt2180411,"$50,000,000 ","$128,002,372 ",,,,,,,,,,,,,,
tt2180503,,,,,,,,,,,,,,,,
tt2180994,,,,,,,,,,,,,,,,
tt2181282,,,,,,,,,,,,,,,,
tt2181831,"$1,000,000 ",,,,,,,,,,,,,,,
tt2181931,"$1,670,773 ",,,,,,,,,,,,,,,
tt2182256,,,,,,,,,,,,,,,,
tt2182972,"$6,000,000 ","$31,250 ",,,,,,,,,,,,,,
tt2183034,"$13,000,000 ","$38,916,903 ",,,,,,,,,,,,,,
tt2183702,,,,,,,,,,,,,,,,
tt2184233,,,,,,,,,,,,,,,,
tt2184287,,"GBP5,000,000",,,,,,,,,,,,,,
tt2184335,"$3,000,000 ",,,,,,,,,,,,,,,
tt2184339,"$3,000,000 ","$64,473,115 ",,,,,,,,,,,,,,
tt2186663,,,,,,,,,,,,,,,,
tt2186712,,,,,,,,,,,,,,,,
tt2186731,,,,,,,,,,,,,,,,
tt2186781,,,,,,,,,,,,,,,,
tt2186848,"$1,000,000 ",,,,,,,,,,,,,,,
tt2186933,"$140,035 ",,,,,,,,,,,,,,,
tt2187137,,,,,,,,,,,,,,,,
tt2187884,"$169,719 ",,,,,,,,,,,,,,,
tt2187972,,,,,,,,,,,,,,,,
tt2188860,,"EU470,000",,,,,,,,,,,,,,
